viewer_id,category,device_type,time_of_day,country,upload_day_of_week,watch_time_ratio,sentiment_score,likes_ratio,comment_count,shares,replay_count,video_length_min,subscriber_before,notification_clicked,commented,shared,session_depth,random_noise,thumbnail_hue,recommended
V02848,Vlogs,Desktop,Evening,UK,Mon,0.514,0.4206,0.25,5,0,1,30,0,0,1,0,3,0.5455,167,1
V02849,Education,Desktop,Evening,IN,Wed,0.5038,0.5029,0.25,8,1,0,8,1,0,1,1,3,-1.5632,102,1
V02850,Music,Mobile,Evening,NG,Fri,0.8491,0.0604,0.25,7,0,0,5,0,0,1,0,3,-1.0121,337,1
V02851,Education,Mobile,Night,US,Wed,0.7568,-0.0704,0.2389,11,3,0,20,1,0,1,1,5,1.1807,355,1
V02852,Gaming,Mobile,Morning,PH,Fri,0.9066,1.0,0.1849,3,0,1,3,0,1,1,0,4,-0.9709,12,0
V02853,Comedy,Desktop,Evening,IN,Sun,0.3823,0.2447,0.2187,14,1,1,12,0,0,1,1,3,0.2901,353,1
V02854,Gaming,Tablet,Night,US,Mon,0.5148,0.0202,0.25,0,2,1,15,1,0,0,1,1,-0.6224,179,1
V02855,Vlogs,Tablet,Evening,CA,Thu,0.722,0.5485,0.0808,3,2,1,10,1,0,1,1,6,0.9894,245,1
V02856,Education,Mobile,Morning,US,Sun,0.368,0.2607,0.25,12,2,0,10,0,0,1,1,3,1.0839,121,0
V02857,Gaming,Mobile,Evening,BR,Fri,0.9144,-0.1326,0.2333,2,0,2,20,0,0,1,0,3,-0.9222,122,0
V02858,Gaming,Tablet,Afternoon,PH,Thu,0.5115,0.4636,0.212,14,0,2,10,0,1,1,0,5,0.7029,277,1
V02859,Gaming,Desktop,Afternoon,US,Thu,0.5203,-0.0442,0.0375,12,0,1,8,1,1,1,0,4,0.8692,252,1
V02860,Tech Reviews,Mobile,Night,US,Wed,0.6357,0.8791,0.25,5,0,2,12,1,0,1,0,5,0.5866,109,1
V02861,Education,Mobile,Evening,UK,Wed,0.5046,0.4679,0.25,10,1,2,20,0,0,1,1,1,-0.2335,263,1
V02862,Comedy,Mobile,Night,UK,Fri,0.8224,0.1748,0.25,9,1,1,10,0,0,1,1,1,-1.7218,255,1
V02863,Vlogs,Mobile,Night,UK,Thu,0.741,0.3216,0.2002,10,0,0,8,0,0,1,0,4,1.1654,305,1
V02864,Vlogs,Mobile,Evening,UK,Mon,0.4373,0.6232,0.238,3,2,2,10,1,0,1,1,2,-0.6217,31,1
V02865,Vlogs,Desktop,Morning,IN,Sat,0.5875,0.3507,0.1272,4,1,2,15,1,0,1,1,3,-0.2264,132,1
V02866,Vlogs,Mobile,Evening,US,Wed,0.6924,1.0,0.0467,19,0,1,5,0,1,1,0,4,0.4669,269,1
V02867,Tech Reviews,Mobile,Afternoon,PH,Tue,0.747,0.7116,0.1737,5,0,2,8,0,0,1,0,6,-1.0121,1,0
V02868,Education,Mobile,Night,AU,Mon,0.5969,0.4653,0.0582,5,2,2,45,1,1,1,1,2,-1.1165,166,1
V02869,Education,TV,Afternoon,IN,Mon,0.2774,-0.0761,0.145,13,0,0,8,1,0,1,0,3,-0.8552,23,1
V02870,Tech Reviews,Desktop,Afternoon,PH,Fri,0.6053,0.2242,0.2294,8,1,1,5,1,0,1,1,1,-0.9263,12,1
V02871,Comedy,Mobile,Evening,US,Sun,0.8945,0.462,0.2015,7,3,0,12,0,1,1,1,2,-1.0962,85,1
V02872,Tech Reviews,Tablet,Afternoon,US,Sat,0.6759,-0.0327,0.112,0,0,1,5,1,0,0,0,1,-0.0092,232,1
V02873,Vlogs,TV,Afternoon,IN,Tue,0.5685,0.7715,0.1615,4,0,0,3,1,0,1,0,3,0.2116,274,1
V02874,Tech Reviews,Mobile,Evening,IN,Tue,0.5951,-0.0902,0.2292,3,2,0,3,1,1,1,1,4,-0.696,171,1
V02875,Vlogs,Mobile,Morning,IN,Sat,0.4986,0.0379,0.25,14,3,1,10,0,0,1,1,2,0.0582,349,0
V02876,Vlogs,Desktop,Morning,PH,Tue,0.6727,0.0663,0.2101,0,0,3,5,1,0,0,0,1,-2.743,259,1
V02877,Gaming,TV,Afternoon,BR,Wed,0.744,0.5627,0.25,3,2,0,8,0,0,1,1,4,0.293,114,1
V02878,Vlogs,Tablet,Evening,IN,Tue,0.2752,-0.0259,0.25,6,0,0,15,1,0,1,0,4,0.0675,180,1
V02879,Gaming,TV,Evening,AU,Mon,0.483,-0.404,0.0783,4,1,1,10,0,1,1,1,5,1.0912,27,0
V02880,Education,Desktop,Evening,US,Sat,0.4172,0.6935,0.1754,9,2,0,15,0,0,1,1,1,0.3742,297,1
V02881,Tech Reviews,Mobile,Evening,US,Fri,0.4687,0.1111,0.25,9,4,2,12,0,0,1,1,6,0.5422,48,1
V02882,Gaming,Mobile,Afternoon,CA,Wed,0.8676,-0.126,0.1128,3,0,0,30,0,0,1,0,8,-0.701,323,1
V02883,Gaming,Mobile,Night,UK,Thu,0.8056,-0.0068,0.25,5,2,1,15,0,0,1,1,3,-1.7567,271,1
V02884,Gaming,Mobile,Morning,UK,Sun,0.7293,0.9324,0.0518,17,2,1,30,0,1,1,1,4,-0.0156,25,1
V02885,Comedy,Desktop,Evening,UK,Tue,0.5955,0.0303,0.23,5,1,0,12,1,0,1,1,8,-1.5382,91,0
V02886,Vlogs,Desktop,Night,IN,Wed,0.3078,0.2331,0.25,6,2,2,20,1,1,1,1,4,0.0573,120,1
V02887,Vlogs,Desktop,Night,US,Fri,0.4465,0.1102,0.25,7,0,0,15,0,1,1,0,8,0.4837,118,1
V02888,Tech Reviews,Mobile,Afternoon,IN,Thu,0.8325,-0.1884,0.2435,8,2,1,20,0,0,1,1,5,-0.1067,182,1
V02889,Tech Reviews,Desktop,Afternoon,US,Sun,0.4955,-0.0022,0.25,14,0,0,15,1,0,1,0,2,-0.9793,143,1
V02890,Education,Mobile,Evening,US,Mon,0.2614,-0.2144,0.25,9,0,1,10,1,1,1,0,2,1.7314,175,0
V02891,Music,Mobile,Morning,UK,Tue,0.4979,0.6432,0.25,5,0,0,8,1,1,1,0,1,-0.2904,313,1
V02892,Tech Reviews,Desktop,Night,US,Tue,0.4411,0.3183,0.1299,6,0,0,20,1,0,1,0,2,1.0017,243,1
V02893,Music,Desktop,Evening,PH,Fri,0.5304,1.0,0.25,5,3,0,5,1,0,1,1,5,1.5455,254,1
V02894,Gaming,Tablet,Evening,US,Wed,0.3591,0.0106,0.0722,9,0,0,15,1,0,1,0,1,1.2904,165,1
V02895,Tech Reviews,Mobile,Morning,US,Sun,0.447,-0.0464,0.0848,4,4,0,60,0,1,1,1,1,0.6764,111,0
V02896,Vlogs,Mobile,Evening,IN,Sat,0.5746,0.8628,0.0539,1,0,2,8,0,0,1,0,3,1.7448,268,1
V02897,Education,Mobile,Evening,IN,Sun,0.6734,0.682,0.1053,7,0,1,20,1,0,1,0,4,0.3594,341,1
V02898,Vlogs,Mobile,Night,US,Wed,0.7452,0.4262,0.148,1,0,1,45,0,0,1,0,6,1.0075,53,1
V02899,Gaming,TV,Morning,US,Sun,0.5428,-0.1432,0.25,7,0,1,12,1,0,1,0,2,0.2117,181,1
V02900,Gaming,Desktop,Morning,BR,Thu,0.5947,0.9431,0.25,14,0,0,15,1,0,1,0,1,-0.8511,36,1
V02901,Tech Reviews,TV,Afternoon,CA,Tue,0.9335,0.2526,0.25,4,1,0,10,0,0,1,1,7,0.1836,191,1
V02902,Gaming,Mobile,Morning,UK,Fri,0.7603,0.1163,0.25,5,0,1,12,1,0,1,0,3,-1.4306,82,1
V02903,Vlogs,TV,Evening,IN,Wed,0.5925,0.7143,0.1675,5,1,0,15,1,0,1,1,1,0.1037,51,0
V02904,Vlogs,Mobile,Night,US,Tue,0.747,0.2715,0.1408,8,0,1,30,0,0,1,0,4,-0.373,5,0
V02905,Gaming,TV,Afternoon,UK,Sat,0.5903,-0.163,0.25,4,4,2,45,1,0,1,1,5,0.885,244,1
V02906,Comedy,Mobile,Night,IN,Wed,0.6678,0.2953,0.0682,4,1,0,15,0,0,1,1,2,1.3555,139,1
V02907,Education,Mobile,Morning,PH,Sun,0.602,-0.0169,0.1207,8,1,0,20,0,0,1,1,6,-1.0758,138,0
V02908,Education,Mobile,Afternoon,US,Sat,0.4361,-0.8635,0.1805,6,0,1,20,1,0,1,0,6,0.3977,301,1
V02909,Education,Tablet,Morning,PH,Mon,0.6951,-0.055,0.1872,8,0,0,10,0,1,1,0,5,0.4131,199,1
V02910,Education,Mobile,Afternoon,US,Sat,0.9855,0.0795,0.25,4,0,1,12,1,1,1,0,2,1.3262,266,1
V02911,Gaming,Mobile,Night,US,Mon,0.8355,-0.1591,0.062,1,2,0,15,1,0,1,1,6,0.8994,9,0
V02912,Music,TV,Morning,US,Tue,0.4398,0.4986,0.1246,6,2,0,8,0,0,1,1,1,1.121,284,1
V02913,Comedy,Mobile,Evening,US,Tue,0.3646,-0.0154,0.0255,15,3,0,30,0,1,1,1,2,0.3913,334,0
V02914,Education,Mobile,Evening,NG,Tue,0.4152,0.4618,0.25,11,0,0,12,1,0,1,0,1,-1.2111,124,1
V02915,Music,Mobile,Night,IN,Sat,0.4145,-0.1887,0.1486,4,1,0,12,0,0,1,1,4,-0.7183,108,0
V02916,Music,Mobile,Morning,US,Thu,0.4477,0.6255,0.25,3,0,0,30,1,0,1,0,4,0.431,97,1
V02917,Tech Reviews,TV,Afternoon,BR,Sat,0.7006,-0.2051,0.1837,6,2,0,8,1,0,1,1,4,-1.262,64,1
V02918,Vlogs,Desktop,Morning,PH,Fri,0.3557,-0.6098,0.21,3,1,0,3,1,1,1,1,3,-0.5069,5,1
V02919,Education,Mobile,Evening,AU,Thu,0.2176,0.7502,0.1425,9,1,0,10,0,0,1,1,2,-0.3602,44,0
V02920,Education,Tablet,Afternoon,NG,Sun,0.5277,-0.0452,0.25,5,2,1,8,0,0,1,1,3,-0.102,179,0
V02921,Music,Mobile,Night,US,Mon,0.6129,0.9476,0.1528,10,2,0,60,0,0,1,1,6,0.3885,346,1
V02922,Tech Reviews,Mobile,Evening,PH,Sun,0.6745,0.4945,0.25,0,0,0,15,0,1,0,0,6,0.3175,33,0
V02923,Gaming,Mobile,Evening,CA,Mon,0.8542,0.5803,0.25,4,4,1,15,0,0,1,1,4,0.6121,312,1
V02924,Education,Mobile,Evening,PH,Sun,0.9129,0.6773,0.25,6,3,0,20,0,1,1,1,3,-0.9243,111,1
V02925,Comedy,Mobile,Morning,AU,Mon,0.4058,0.3228,0.2097,9,0,1,10,1,0,1,0,3,-0.3914,166,0
V02926,Tech Reviews,Tablet,Evening,UK,Sun,0.5841,0.3271,0.1205,3,0,1,15,1,1,1,0,2,0.4621,17,1
V02927,Comedy,Desktop,Night,AU,Wed,0.3622,0.7669,0.0253,3,0,1,8,0,0,1,0,3,-1.1411,159,0
V02928,Tech Reviews,Mobile,Night,US,Mon,0.2158,0.3223,0.1941,6,4,0,5,0,0,1,1,2,0.751,286,1
V02929,Education,Desktop,Night,UK,Sat,0.7294,0.0033,0.25,4,0,0,12,1,0,1,0,2,0.1102,255,1
V02930,Vlogs,Desktop,Night,US,Mon,0.4045,0.5026,0.0064,5,0,0,30,0,0,1,0,2,-1.3091,291,1
V02931,Music,Tablet,Morning,NG,Wed,0.5502,-0.5232,0.1182,2,0,0,12,0,0,1,0,3,0.843,109,0
V02932,Gaming,TV,Afternoon,US,Tue,0.6185,0.7814,0.1996,11,1,0,12,1,1,1,1,3,0.2349,348,1
V02933,Vlogs,Mobile,Morning,IN,Fri,0.4289,0.7894,0.0421,6,0,1,30,1,1,1,0,6,1.8096,151,1
V02934,Music,Desktop,Afternoon,UK,Wed,0.8223,0.7353,0.1205,6,0,0,10,0,0,1,0,2,1.1434,9,1
V02935,Gaming,Desktop,Morning,BR,Thu,0.3765,0.7207,0.25,10,1,2,12,1,0,1,1,2,-1.6217,355,1
V02936,Tech Reviews,Desktop,Evening,UK,Mon,0.3742,0.248,0.145,11,2,1,8,0,0,1,1,2,-0.2693,87,1
V02937,Vlogs,Mobile,Evening,AU,Sun,0.3088,0.2395,0.25,4,0,1,30,1,1,1,0,3,0.1541,58,1
V02938,Comedy,Mobile,Night,PH,Fri,0.7502,-0.1873,0.25,7,0,0,3,1,0,1,0,2,0.2751,356,1
V02939,Gaming,Mobile,Evening,UK,Wed,0.8,0.9443,0.25,2,0,1,12,0,0,1,0,5,-0.9289,149,1
V02940,Education,Mobile,Night,UK,Wed,0.8019,0.0957,0.2343,11,2,1,10,0,0,1,1,1,0.0848,77,1
V02941,Music,Mobile,Morning,CA,Fri,0.4515,0.4092,0.25,1,1,3,10,1,0,1,1,2,-0.2786,1,1
V02942,Education,Desktop,Morning,NG,Sun,0.3104,0.3765,0.25,5,1,1,10,1,1,1,1,5,-0.8489,341,1
V02943,Music,Mobile,Evening,AU,Fri,0.4079,-0.2294,0.2287,7,0,0,10,0,0,1,0,1,-0.4959,23,1
V02944,Tech Reviews,Desktop,Afternoon,US,Fri,0.5802,-0.383,0.1857,3,1,0,30,1,0,1,1,4,-0.4749,145,1
V02945,Gaming,Mobile,Afternoon,PH,Thu,0.1982,0.2821,0.134,7,0,1,20,0,0,1,0,1,1.8422,273,1
V02946,Vlogs,Tablet,Afternoon,UK,Mon,0.5352,0.1076,0.25,7,1,0,30,0,1,1,1,6,1.1711,180,1
V02947,Vlogs,Mobile,Afternoon,IN,Sat,0.8237,0.246,0.055,11,0,1,8,0,0,1,0,3,0.2905,62,1
V02948,Education,Mobile,Evening,PH,Wed,0.337,0.6849,0.12,7,3,1,30,1,0,1,1,4,-1.6845,355,0
V02949,Comedy,Desktop,Evening,US,Wed,0.9504,0.3655,0.1042,9,1,0,12,1,1,1,1,3,1.4088,115,1
V02950,Tech Reviews,TV,Evening,AU,Sun,0.7532,0.5682,0.1314,8,1,0,60,1,0,1,1,3,-2.0256,310,1
V02951,Music,Tablet,Evening,IN,Sat,0.6644,0.4492,0.134,12,3,0,15,1,0,1,1,4,-1.2865,268,1
V02952,Music,Mobile,Afternoon,PH,Fri,0.8064,0.1598,0.25,10,1,2,12,0,0,1,1,4,-1.5193,270,1
V02953,Vlogs,Mobile,Afternoon,US,Sat,0.8012,-0.1007,0.25,1,3,1,30,1,0,1,1,4,-0.938,307,1
V02954,Comedy,TV,Afternoon,UK,Fri,0.7377,0.3806,0.201,12,0,0,12,0,0,1,0,4,1.6813,89,1
V02955,Music,Mobile,Afternoon,PH,Fri,0.8527,0.3119,0.0812,7,2,1,20,0,0,1,1,6,0.7807,116,1
V02956,Music,Desktop,Evening,US,Mon,0.3906,0.6278,0.0106,14,0,2,12,0,1,1,0,2,0.2575,106,1
V02957,Tech Reviews,Mobile,Night,US,Tue,0.3533,0.2227,0.0927,6,1,1,20,0,0,1,1,6,0.0091,167,1
V02958,Education,Mobile,Evening,BR,Sat,0.5584,0.167,0.2157,4,0,1,10,0,1,1,0,2,-0.9372,122,1
V02959,Tech Reviews,Mobile,Afternoon,US,Thu,0.3968,0.1928,0.1047,2,0,1,12,0,0,1,0,4,0.8207,228,1
V02960,Gaming,Mobile,Evening,BR,Sat,0.8087,-0.0691,0.047,3,0,1,10,0,0,1,0,4,1.4576,8,1
V02961,Education,Desktop,Evening,US,Sat,0.5399,0.8298,0.0134,10,0,0,30,1,0,1,0,2,0.8995,14,1
V02962,Education,Tablet,Evening,UK,Thu,0.6887,0.7131,0.0672,9,1,1,30,0,1,1,1,6,0.6213,118,1
V02963,Comedy,Mobile,Evening,AU,Wed,0.7402,-0.181,0.0576,1,0,2,20,1,0,1,0,1,1.0096,88,1
V02964,Tech Reviews,TV,Evening,CA,Tue,0.8388,0.5855,0.0713,13,1,1,20,0,0,1,1,2,0.0678,190,1
V02965,Music,Mobile,Evening,IN,Mon,0.7163,-0.4211,0.1763,4,0,1,10,1,1,1,0,3,-1.9876,105,0
V02966,Music,Mobile,Evening,IN,Thu,0.6424,0.6544,0.25,5,0,0,8,1,0,1,0,2,1.1402,176,1
V02967,Vlogs,Mobile,Morning,PH,Fri,0.6151,0.0154,0.1414,3,0,2,15,0,1,1,0,2,-1.045,166,0
V02968,Comedy,Tablet,Evening,US,Fri,0.8529,0.4168,0.2338,4,1,1,15,0,1,1,1,1,0.0285,30,1
V02969,Vlogs,Desktop,Morning,UK,Wed,0.6799,-0.4532,0.2365,3,2,1,10,1,0,1,1,5,1.8155,89,0
V02970,Education,Desktop,Morning,US,Thu,0.209,-0.1755,0.25,2,1,0,30,1,0,1,1,5,-0.0236,222,1
V02971,Gaming,TV,Night,IN,Thu,0.7875,0.4581,0.0624,5,0,0,10,1,0,1,0,6,1.6374,174,1
V02972,Tech Reviews,Desktop,Night,US,Thu,0.3918,0.0137,0.25,5,0,2,20,1,1,1,0,4,0.153,300,1
V02973,Music,Tablet,Morning,UK,Sat,0.9079,-0.0392,0.1659,1,0,1,8,1,1,1,0,5,-0.8367,14,1
V02974,Education,Desktop,Evening,IN,Wed,0.6198,0.8104,0.072,1,0,0,10,0,0,1,0,2,-0.0777,326,1
V02975,Gaming,Tablet,Afternoon,US,Wed,0.5798,1.0,0.25,2,3,1,15,0,0,1,1,3,-0.5347,275,1
V02976,Tech Reviews,Mobile,Evening,US,Wed,0.6227,0.6361,0.2039,10,0,0,10,1,1,1,0,5,1.0895,63,0
V02977,Gaming,Mobile,Night,CA,Mon,0.8119,-0.1349,0.25,4,1,0,45,1,0,1,1,2,-0.1803,329,1
V02978,Music,Mobile,Night,UK,Sun,0.7288,0.9501,0.2133,4,0,2,15,0,0,1,0,2,0.7182,260,1
V02979,Comedy,Mobile,Evening,PH,Wed,0.6914,-0.3133,0.0936,18,0,1,20,0,1,1,0,2,0.3905,237,0
V02980,Vlogs,Desktop,Afternoon,CA,Thu,0.9749,0.1643,0.2431,2,1,0,15,1,0,1,1,5,-1.8397,108,1
V02981,Education,Mobile,Evening,US,Thu,0.8157,0.3008,0.2405,9,0,0,12,0,1,1,0,2,-0.7417,136,1
V02982,Music,Desktop,Afternoon,IN,Mon,0.4192,1.0,0.2478,5,0,2,20,0,0,1,0,6,0.047,175,1
V02983,Tech Reviews,Mobile,Night,US,Fri,0.7335,0.6268,0.0852,11,1,0,3,1,0,1,1,5,-0.3557,286,1
V02984,Vlogs,Mobile,Night,AU,Thu,0.6519,0.1038,0.072,7,0,1,12,0,1,1,0,4,0.1593,238,1
V02985,Comedy,Mobile,Evening,BR,Fri,0.5953,-0.0791,0.1895,10,1,1,30,0,0,1,1,1,0.5617,322,0
V02986,Gaming,Tablet,Afternoon,IN,Wed,0.8041,0.6608,0.069,10,0,0,5,1,1,1,0,1,1.0823,170,1
V02987,Vlogs,Mobile,Afternoon,CA,Fri,0.6888,0.0773,0.2345,7,0,1,8,0,0,1,0,2,0.331,241,1
V02988,Music,Mobile,Morning,US,Sat,0.3183,0.3624,0.2159,20,1,0,45,0,0,1,1,4,0.1199,254,1
V02989,Tech Reviews,Desktop,Night,UK,Sun,0.371,-0.2405,0.1611,2,0,0,45,0,1,1,0,2,0.5993,28,1
V02990,Gaming,Desktop,Evening,PH,Sat,0.337,0.4963,0.25,2,0,1,12,1,0,1,0,1,-0.6149,173,1
V02991,Tech Reviews,Mobile,Afternoon,US,Thu,0.7732,0.4657,0.2416,7,1,0,20,0,0,1,1,7,0.2346,223,0
V02992,Vlogs,Mobile,Evening,US,Mon,0.7149,-0.1918,0.2301,5,0,2,15,1,0,1,0,6,0.4205,91,1
V02993,Education,Mobile,Night,UK,Sat,0.8031,0.672,0.152,2,1,0,12,0,0,1,1,1,0.1012,25,1
V02994,Gaming,Tablet,Morning,CA,Tue,0.4933,0.4908,0.2201,4,0,1,20,0,1,1,0,3,-0.0172,85,0
V02995,Tech Reviews,Mobile,Night,UK,Fri,0.8517,0.5612,0.25,0,2,1,15,1,0,0,1,7,0.6846,343,1
V02996,Gaming,Mobile,Night,NG,Fri,0.4502,0.1361,0.25,5,0,0,5,1,0,1,0,3,-0.9849,108,1
V02997,Education,Mobile,Night,US,Sun,0.3284,0.348,0.25,5,2,1,20,1,0,1,1,7,-0.8359,172,1
V02998,Education,Mobile,Afternoon,UK,Tue,0.6054,0.3041,0.25,15,1,0,10,0,0,1,1,2,-0.2079,320,1
V02999,Tech Reviews,Desktop,Afternoon,CA,Fri,0.6307,0.2237,0.25,5,1,0,15,0,0,1,1,5,1.0742,39,1
V03000,Music,Mobile,Afternoon,US,Fri,0.7001,0.3448,0.25,5,3,0,20,1,0,1,1,4,-1.4204,86,1
V03001,Tech Reviews,Mobile,Afternoon,CA,Fri,0.6665,0.7574,0.1769,0,0,2,30,0,0,0,0,3,1.0139,321,1
V03002,Education,Mobile,Afternoon,US,Wed,0.5077,0.6885,0.1345,7,4,0,30,0,0,1,1,4,1.4159,297,1
V03003,Music,Mobile,Evening,US,Wed,0.67,-0.1691,0.25,5,0,2,30,0,0,1,0,3,0.2153,117,0
V03004,Vlogs,Mobile,Evening,US,Fri,0.6999,0.6545,0.1177,6,1,0,15,1,0,1,1,8,-1.049,10,0
V03005,Tech Reviews,TV,Night,NG,Tue,0.6361,0.7326,0.25,2,1,0,15,0,0,1,1,1,-1.6577,198,1
V03006,Comedy,Desktop,Morning,IN,Fri,0.4313,0.2226,0.1815,6,1,0,3,0,0,1,1,2,2.1097,181,1
V03007,Gaming,TV,Evening,AU,Sun,0.4987,0.4732,0.0155,9,0,1,5,0,1,1,0,2,-1.2092,204,1
V03008,Music,TV,Night,UK,Fri,0.8427,0.4677,0.25,4,0,1,12,0,0,1,0,2,-0.5072,128,1
V03009,Gaming,Desktop,Night,IN,Tue,0.2244,-0.043,0.2457,17,1,0,20,1,1,1,1,2,-1.8291,26,1
V03010,Vlogs,Mobile,Night,IN,Thu,0.6249,0.1349,0.1545,4,1,0,15,1,0,1,1,3,-2.0669,60,1
V03011,Education,Desktop,Evening,NG,Sat,0.5376,0.5653,0.1417,7,2,1,8,0,0,1,1,7,0.6804,122,1
V03012,Education,TV,Night,CA,Wed,0.3661,0.0916,0.0682,1,0,1,8,1,0,1,0,1,-0.5837,127,1
V03013,Education,Desktop,Afternoon,CA,Tue,0.52,0.6507,0.0865,5,0,2,12,0,0,1,0,2,0.8517,356,1
V03014,Music,Mobile,Evening,US,Mon,0.6354,0.7759,0.093,0,5,0,30,0,0,0,1,5,-0.3439,346,1
V03015,Education,Mobile,Morning,IN,Fri,0.7589,0.7146,0.25,6,0,0,5,0,1,1,0,4,1.2183,231,1
V03016,Music,TV,Morning,IN,Fri,0.4244,1.0,0.0849,4,0,0,12,1,0,1,0,2,-0.3262,141,1
V03017,Vlogs,Desktop,Afternoon,NG,Mon,0.8017,0.2455,0.0997,4,2,0,5,1,0,1,1,8,0.9589,113,1
V03018,Gaming,Tablet,Morning,US,Thu,0.3392,0.3473,0.25,10,2,1,10,1,0,1,1,1,-0.9941,28,1
V03019,Tech Reviews,Mobile,Afternoon,US,Sun,0.2829,0.4019,0.1812,6,1,1,45,0,1,1,1,5,-0.7865,147,1
V03020,Education,Mobile,Afternoon,UK,Tue,0.3448,0.257,0.0326,2,1,2,5,1,1,1,1,2,-0.9574,36,1
V03021,Vlogs,Mobile,Morning,US,Sat,0.9372,0.486,0.25,9,1,0,5,0,0,1,1,5,-0.6262,149,1
V03022,Music,Desktop,Night,US,Thu,0.3565,-0.3703,0.1847,15,2,1,5,0,0,1,1,1,-1.6481,127,0
V03023,Education,Mobile,Morning,PH,Sat,0.4779,0.3579,0.0843,11,1,1,15,0,1,1,1,3,-1.0157,182,1
V03024,Gaming,Mobile,Evening,IN,Mon,0.4032,-0.2434,0.25,7,7,0,3,0,0,1,1,4,-0.9787,313,0
V03025,Education,Tablet,Afternoon,PH,Fri,0.6821,-0.0858,0.2063,3,0,1,12,0,1,1,0,1,1.9362,267,0
V03026,Comedy,Mobile,Night,PH,Fri,0.6167,0.5585,0.0983,4,2,1,45,0,0,1,1,7,-0.1382,225,0
V03027,Music,TV,Night,US,Mon,0.4657,0.2043,0.1699,13,1,1,5,1,0,1,1,4,-0.4014,25,0
V03028,Music,Mobile,Evening,IN,Mon,0.2033,0.5451,0.25,14,1,1,30,0,0,1,1,2,0.7439,99,1
V03029,Music,TV,Evening,US,Sat,0.8815,0.1961,0.1281,12,0,0,5,0,0,1,0,2,-0.459,355,1
V03030,Gaming,Desktop,Morning,NG,Sat,0.7921,0.7004,0.25,9,1,0,8,0,1,1,1,5,0.3001,239,1
V03031,Vlogs,TV,Night,UK,Mon,0.7779,0.1891,0.095,6,1,1,15,1,1,1,1,3,0.6588,117,1
V03032,Tech Reviews,Tablet,Night,UK,Sat,0.4007,-0.4629,0.1031,3,1,2,10,1,1,1,1,2,0.6043,273,0
V03033,Gaming,Mobile,Night,UK,Thu,0.3265,0.3656,0.1563,5,0,3,3,1,0,1,0,7,-0.034,188,1
V03034,Education,Mobile,Evening,IN,Fri,0.7909,-0.5442,0.2152,14,1,1,20,1,0,1,1,2,0.1046,24,1
V03035,Education,Mobile,Afternoon,US,Sat,0.4778,-0.272,0.25,3,0,1,10,1,0,1,0,4,0.3558,75,0
V03036,Vlogs,Desktop,Night,UK,Wed,0.3733,-0.0555,0.2195,2,0,0,30,1,0,1,0,3,0.5282,277,0
V03037,Comedy,TV,Afternoon,AU,Tue,0.4061,-0.1029,0.1846,9,0,0,10,0,0,1,0,4,0.3407,202,0
V03038,Gaming,Mobile,Evening,PH,Fri,0.7434,0.0729,0.2376,4,0,2,15,1,1,1,0,2,0.1562,265,1
V03039,Vlogs,Desktop,Morning,UK,Wed,0.4609,-0.116,0.1994,7,1,1,10,1,0,1,1,2,-0.9413,355,1
V03040,Gaming,Mobile,Night,IN,Mon,0.4006,-0.2543,0.005,12,0,1,8,0,0,1,0,3,0.5595,124,1
V03041,Comedy,TV,Morning,PH,Tue,0.5637,0.8659,0.124,26,0,1,45,0,0,1,0,5,-1.2115,319,1
V03042,Gaming,Tablet,Afternoon,US,Sun,0.6869,0.0223,0.25,4,2,0,15,0,1,1,1,9,0.0259,337,1
V03043,Vlogs,Mobile,Evening,PH,Sun,0.5348,-0.5677,0.25,9,2,1,20,0,1,1,1,3,0.145,248,1
V03044,Music,Mobile,Night,US,Fri,0.551,0.1429,0.1194,4,1,0,10,0,0,1,1,1,-1.465,243,1
V03045,Music,Mobile,Evening,CA,Tue,0.741,-0.1474,0.1432,7,2,2,12,1,0,1,1,3,-0.7327,107,1
V03046,Vlogs,Desktop,Afternoon,IN,Sat,0.8188,-0.0563,0.25,5,0,1,12,0,1,1,0,7,1.2824,310,0
V03047,Education,Mobile,Morning,IN,Thu,0.6778,0.5499,0.25,17,2,0,15,0,0,1,1,2,-0.8201,138,0
V03048,Education,Mobile,Night,PH,Sun,0.3774,0.1097,0.25,5,4,2,12,1,1,1,1,5,0.5803,15,1
V03049,Education,Mobile,Night,US,Tue,0.5459,-0.158,0.075,2,0,0,10,1,1,1,0,6,-1.193,152,1
V03050,Gaming,Mobile,Night,UK,Fri,0.7034,0.4496,0.25,7,0,0,8,1,0,1,0,8,-1.3914,310,1
V03051,Vlogs,Mobile,Evening,IN,Mon,0.2774,0.717,0.1163,1,2,0,15,1,0,1,1,3,0.7485,193,1
V03052,Education,Desktop,Night,AU,Sun,0.4606,0.484,0.1431,5,0,0,10,0,0,1,0,3,1.1147,173,1
V03053,Education,Mobile,Evening,US,Mon,0.7393,-0.6524,0.25,7,0,0,12,1,0,1,0,4,0.013,138,1
V03054,Music,Desktop,Evening,AU,Tue,0.862,-0.1437,0.25,9,1,1,3,0,1,1,1,7,0.3904,197,1
V03055,Comedy,Desktop,Evening,UK,Sun,0.5275,0.298,0.25,3,0,1,10,1,0,1,0,4,1.3382,122,1
